contractID,Reentrancy,Access Control,Arithmetic,Unchecked Return Values,DoS,Bad Randomness,Front Running,Time manipulation
5038,0,1,1,0,0,0,0,0
5039,1,0,0,0,1,0,0,0
5041,1,1,1,0,1,0,0,1
5042,0,1,0,1,0,0,0,0
5043,1,1,1,0,0,0,0,0
5044,1,1,1,1,0,0,0,1
5046,0,0,0,0,0,0,0,0
5049,1,1,0,0,0,1,0,0
5050,1,1,1,0,0,1,0,0
5052,1,1,0,0,0,0,0,1
5054,1,1,1,0,1,0,0,0
5055,0,1,1,1,0,0,0,1
5057,1,1,0,1,0,0,0,0
5058,1,1,1,0,0,0,0,0
5060,1,1,0,0,0,0,0,0
5061,1,1,0,0,0,0,0,0
5066,1,1,0,0,0,0,0,0
5067,0,1,0,0,0,0,0,0
5070,1,1,1,1,0,0,0,0
5071,1,1,1,0,0,0,1,1
5072,1,1,0,0,0,0,0,1
5076,0,0,0,0,0,0,0,0
5077,0,1,0,1,0,0,0,0
5078,1,1,0,0,1,0,0,0
5080,1,1,1,0,0,0,0,1
5081,0,1,0,0,0,0,0,0
5082,1,1,1,0,0,0,0,0
5085,1,1,0,1,0,0,0,0
5086,0,0,0,0,0,0,0,0
5087,0,0,0,0,0,0,0,0
5089,0,0,0,0,0,0,0,0
5090,0,1,1,0,0,0,0,0
5091,1,1,1,1,0,0,0,0
5092,1,1,1,0,0,0,0,0
5094,0,1,0,0,0,0,0,0
5095,0,1,1,1,1,0,0,0
5097,1,1,0,0,0,0,0,1
5099,1,1,1,0,0,0,0,1
5101,0,1,1,1,0,0,0,0
5102,0,1,1,1,0,0,0,0
5106,0,0,1,0,0,0,0,0
5107,0,1,0,0,0,0,0,0
5108,0,0,0,0,0,0,0,0
5110,1,1,0,0,0,0,0,0
5113,1,1,1,1,0,0,0,0
5114,0,0,0,0,0,0,0,0
5116,0,1,0,0,0,0,0,0
5118,1,1,1,0,1,0,0,1
5120,1,1,1,0,0,0,0,0
5123,1,1,1,0,0,0,0,0
5124,1,1,1,0,0,0,0,0
5125,1,1,1,0,0,0,0,0
5132,1,1,1,1,0,0,0,1
5133,0,1,1,0,0,0,0,1
5135,0,0,0,0,0,0,0,1
5138,1,1,0,1,0,0,0,0
5140,1,1,0,0,1,0,0,0
5142,1,1,1,1,0,0,0,0
5143,1,1,0,0,0,0,0,0
5144,1,1,1,0,0,0,0,0
5147,1,1,0,0,0,0,0,0
5154,1,1,1,1,0,0,0,1
5156,0,0,0,0,0,0,0,0
5157,0,1,0,0,0,0,0,0
5159,0,0,0,0,0,0,0,1
5161,1,1,0,1,0,0,0,1
5163,1,1,0,0,1,0,0,1
5164,0,1,0,1,0,0,0,0
5165,1,1,0,0,0,0,0,0
5169,0,1,0,1,0,0,0,0
5170,1,1,1,0,0,0,0,0
5171,1,1,1,0,1,0,0,1
5172,1,1,1,0,1,0,0,0
5174,1,1,0,0,0,0,0,0
5178,0,1,0,0,0,0,0,0
5179,1,1,1,0,1,1,0,1
5180,1,1,0,1,0,0,0,1
5181,0,1,1,0,0,0,0,0
5183,1,1,0,0,1,0,0,0
5184,1,1,1,0,1,0,0,1
5187,1,1,1,0,0,0,0,0
5194,0,1,1,1,0,0,0,1
5195,1,1,0,0,0,0,0,0
5196,0,1,0,0,1,0,0,0
5198,0,1,1,1,0,0,0,0
5210,0,0,0,0,0,0,0,1
5236,0,0,0,0,0,0,0,0
5200,0,0,0,0,0,0,0,0
5203,1,1,1,0,1,0,0,0
5204,1,1,0,0,0,0,0,1
5205,1,1,0,0,0,0,0,0
5207,0,1,1,0,1,0,1,0
5208,1,1,1,0,0,0,0,1
5209,0,1,1,0,1,0,0,1
5211,0,1,0,0,0,0,0,0
5212,1,1,0,0,0,0,0,0
5213,0,1,0,0,0,0,0,0
5214,0,1,0,0,0,0,0,0
5216,0,0,1,0,0,0,0,0
5219,1,1,1,1,0,0,0,0
5220,1,1,0,0,0,0,0,0
5222,1,0,1,0,0,0,0,1
5226,1,1,0,0,0,0,0,0
5228,0,1,0,0,0,0,0,0
5234,0,1,0,0,0,0,0,0
5237,0,0,0,0,0,0,0,0
5239,1,1,0,0,0,0,0,0
5242,0,0,0,0,0,0,0,0
5245,1,1,1,0,0,0,0,0
5246,1,1,1,0,0,0,0,0
5249,1,1,0,0,0,0,0,1
5253,1,1,1,0,0,0,0,0
5254,0,0,0,0,0,0,0,1
5255,0,0,0,0,0,0,0,1
5258,1,1,1,1,0,0,0,0
5260,0,0,0,0,0,0,0,0
5261,1,1,0,1,0,0,0,1
5262,0,1,1,0,0,0,0,1
5264,1,1,0,0,0,0,0,0
5265,1,1,1,1,0,0,0,0
5266,0,1,1,0,0,0,0,1
5267,1,1,1,0,0,0,0,0
5272,0,1,0,0,0,0,0,0
5273,0,1,1,0,0,0,0,0
5274,0,1,0,0,0,0,0,0
5276,0,1,0,0,0,0,0,0
5277,0,1,1,0,0,0,0,0
5278,0,1,1,0,0,0,0,0
5283,0,0,1,0,0,0,0,1
5280,0,1,1,0,0,0,0,0
5281,1,1,1,1,0,0,0,0
5282,0,1,1,1,0,0,0,1
5284,0,1,0,0,0,0,0,0
5285,0,1,1,0,0,0,0,0
5288,0,1,0,0,0,0,0,1
5289,0,1,1,0,0,0,0,1
5291,0,1,0,0,0,0,0,0
5292,1,1,0,0,0,0,0,1
5293,0,0,0,0,0,0,0,1
5295,1,0,1,0,1,0,0,1
5296,1,1,1,1,0,0,0,0
5298,0,0,1,0,0,0,0,0
5299,0,1,0,0,0,0,0,0
5300,1,1,1,1,1,0,0,0
5304,1,1,0,0,0,0,0,0
5307,1,1,1,1,0,0,0,0
5309,1,1,1,0,0,0,0,1
5310,1,1,0,0,0,0,0,0
5311,0,0,1,0,0,0,0,1
5313,0,1,0,1,0,0,0,0
5314,0,0,0,0,1,0,0,0
5316,1,1,1,1,0,0,0,1
5317,1,1,0,0,0,0,0,0
5318,0,1,1,0,0,0,0,0
5319,0,1,1,0,0,1,0,0
5321,1,1,1,0,0,0,0,0
5322,1,1,1,1,0,0,0,0
5326,0,0,0,0,0,0,0,0
5327,0,0,0,0,0,0,0,1
5329,0,1,0,1,0,0,0,0
5330,0,1,1,1,1,0,0,0
5333,1,1,0,0,0,1,0,0
5336,0,1,1,0,0,0,0,0
5337,1,1,1,1,1,0,0,1
5339,1,1,1,0,0,0,0,0
5340,1,1,0,0,0,0,0,1
5343,1,1,1,1,0,0,0,0
5344,1,1,1,1,0,0,0,1
5345,0,1,1,1,0,0,0,0
5349,0,0,1,0,0,0,0,1
5346,0,1,1,1,0,0,0,0
5348,0,1,0,0,0,0,0,0
5350,1,1,1,1,0,0,0,0
5351,1,1,1,0,0,0,0,0
5354,1,1,0,1,1,0,0,0
5356,1,1,0,0,0,0,0,1
5358,1,1,0,0,0,0,0,0
5359,1,1,0,1,1,0,0,0
5361,0,0,0,0,0,0,0,1
5362,0,0,0,0,0,0,0,1
5363,0,1,1,0,0,1,0,1
5364,0,1,0,0,0,0,0,1
5365,0,0,0,0,0,0,0,0
5372,0,0,0,0,0,0,0,1
5373,0,0,0,0,0,0,0,0
5374,1,1,1,0,0,0,0,1
5375,0,1,0,0,1,0,0,0
5376,1,1,1,1,0,0,0,0
5378,1,1,1,0,1,0,1,1
5379,1,1,1,1,0,0,0,0
5380,0,0,1,0,1,0,0,1
5382,1,1,0,0,0,0,0,1
5383,1,1,1,0,0,0,0,0
5384,0,1,1,0,0,0,0,0
5385,1,1,1,1,0,0,0,0
5387,1,0,1,1,1,0,0,1
5500,0,0,0,0,0,0,0,1
5474,0,0,0,0,0,0,0,1
5526,0,0,0,0,0,0,0,0
5528,0,0,0,0,0,0,0,0
5541,0,0,0,0,0,0,0,0
5550,0,0,0,0,0,0,0,0
5536,0,0,0,0,0,0,0,0
5554,0,0,1,0,0,0,0,0
5560,0,0,0,0,0,0,0,0
5567,0,0,0,0,0,0,0,1
5568,0,1,0,1,0,0,0,0
5581,0,0,1,0,0,0,0,1
5585,0,0,0,0,0,0,0,1
5602,0,0,0,0,0,0,0,0
5595,0,0,0,0,0,0,0,1
5597,0,0,1,0,0,0,0,0
5653,0,0,0,0,0,0,0,1
5655,0,0,1,0,0,0,0,0
5671,0,0,0,0,0,0,0,1
5681,0,0,0,0,0,0,0,1
5701,0,0,0,0,0,0,0,1
5793,0,0,0,0,0,0,0,0
5388,0,1,0,0,0,0,0,0
5391,0,1,0,0,0,0,0,0
5392,1,1,0,0,0,0,0,0
5393,0,1,0,0,0,0,0,0
5394,1,1,0,1,1,0,0,0
5396,1,1,1,1,0,1,0,0
5399,1,1,1,0,0,0,0,1
5400,0,1,1,0,0,0,0,1
5402,0,1,0,0,0,0,0,0
5405,1,1,1,1,1,0,0,0
5407,0,1,0,0,0,0,0,1
5410,1,0,0,0,0,0,0,0
5411,0,1,0,0,0,0,0,0
5412,1,1,1,0,0,0,0,0
5414,1,1,1,0,0,0,0,0
5415,0,1,0,0,1,0,0,0
5417,0,1,0,0,0,0,0,0
5420,1,1,0,1,0,0,0,0
5421,1,1,1,0,1,0,1,1
5423,1,1,1,0,1,0,1,0
5426,0,0,1,0,0,0,0,0
5430,0,0,1,0,0,0,0,0
5431,0,1,1,0,0,0,0,1
5432,1,0,0,0,0,0,0,0
5433,1,1,0,1,1,0,0,1
5434,0,0,1,0,0,0,0,1
5435,0,0,0,0,0,0,0,0
5438,0,1,0,0,0,0,0,0
5440,0,1,0,0,0,0,0,0
5441,0,1,0,0,0,0,0,0
5442,0,1,1,0,0,0,0,0
5444,1,1,1,0,0,0,0,1
5445,1,1,1,0,0,0,0,0
5447,1,1,0,0,0,1,0,1
5449,0,1,0,0,0,0,1,0
5451,1,1,1,0,0,1,0,1
5454,1,1,0,0,1,0,0,1
5456,0,1,0,0,0,0,0,0
5457,1,1,0,0,1,0,0,0
5458,0,1,0,0,0,0,0,0
5459,1,1,1,0,0,0,0,0
5460,1,1,0,0,0,0,0,0
5462,1,1,1,1,1,0,0,1
5463,1,1,0,0,0,0,0,0
5468,0,0,0,0,0,0,0,0
5469,1,1,0,0,0,0,0,1
5471,1,1,0,0,1,0,0,1
5473,1,1,1,0,0,1,0,0
5476,0,0,1,0,0,0,0,0
5477,1,1,0,0,0,0,0,0
5478,1,1,0,1,1,0,0,0
5480,1,1,1,0,0,0,0,0
5482,0,1,0,0,0,0,0,0
5483,1,1,0,0,1,1,0,0
5486,0,1,0,0,0,0,0,0
5487,0,1,0,0,0,0,1,0
5488,1,1,1,0,0,0,0,1
5493,1,1,0,0,0,0,0,0
5495,0,0,0,0,0,0,0,0
5496,0,1,0,0,0,0,0,0
5501,0,1,0,0,1,0,0,1
5502,0,1,0,0,1,0,0,1
5503,0,1,1,0,1,0,0,0
5505,1,1,1,1,0,0,0,1
5506,0,1,0,1,0,0,0,0
5508,0,0,0,0,0,0,0,1
5509,1,1,1,1,0,0,0,1
5511,1,1,0,0,0,0,0,0
5512,1,1,1,0,0,0,0,0
5513,0,1,1,1,0,0,0,0
5514,0,1,0,0,0,0,0,0
5516,1,1,0,1,0,0,0,0
5519,0,1,1,0,0,0,0,0
5520,1,1,1,0,0,0,0,0
5521,1,1,1,1,0,0,0,1
5525,1,1,1,0,0,0,0,0
5527,1,1,1,0,0,0,0,0
5529,0,1,1,1,1,0,0,0
5532,0,1,1,0,0,0,0,1
5533,1,1,0,0,0,0,0,0
5534,0,1,1,0,0,0,0,1
5535,1,1,1,1,0,0,0,1
5537,0,0,1,0,1,0,0,0
5538,0,1,1,1,1,0,0,0
5539,1,1,1,1,0,0,0,0
5543,1,1,1,1,1,0,0,1
5544,1,1,0,0,0,0,0,0
5546,1,1,1,1,0,0,0,1
5547,1,1,1,1,0,0,0,0
5548,0,1,1,0,0,0,0,0
5549,1,1,1,0,0,0,0,0
5552,1,1,1,1,0,0,0,0
5553,1,1,1,1,0,0,0,1
5555,1,1,1,0,0,0,0,1
5556,1,1,1,1,0,0,0,1
5557,0,0,0,0,0,0,0,0
5561,1,1,0,0,1,0,0,0
5562,0,0,0,0,0,0,0,1
5563,1,1,0,0,0,0,0,0
5565,0,0,0,0,0,0,0,1
5566,1,1,0,1,0,0,0,1
5569,1,1,1,0,0,0,0,1
5570,1,1,0,0,0,0,0,1
5571,1,1,0,0,1,0,0,0
5572,1,1,1,1,0,0,0,0
5574,0,1,1,1,1,0,0,0
5576,0,1,1,1,1,0,0,0
5577,1,1,0,0,0,0,0,0
5578,1,1,1,0,0,0,0,1
5579,1,1,1,1,0,0,0,0
5582,0,0,0,0,0,0,0,1
5583,1,1,0,0,0,0,0,0
5584,1,1,1,1,1,0,0,1
5586,1,1,0,1,0,0,0,0
5587,0,1,0,1,0,0,0,0
5589,0,1,1,1,0,0,0,0
5590,1,1,1,1,0,0,0,0
5591,1,1,1,0,0,0,0,0
5594,0,1,1,1,1,0,0,0
5599,0,1,1,0,0,0,0,0
5601,1,1,1,1,0,0,0,0
5605,1,1,1,1,0,0,0,1
5606,1,1,1,0,0,0,0,0
5607,0,1,0,0,0,0,0,0
5609,1,1,1,0,0,0,0,1
5611,0,1,1,1,1,1,0,1
5612,1,1,1,0,0,0,0,0
5613,0,1,1,1,0,0,0,0
5614,1,1,1,1,0,0,0,1
5616,1,1,1,1,1,0,0,1
5617,0,1,1,0,0,1,0,0
5621,1,1,1,1,0,0,0,0
5622,0,1,0,0,0,0,0,0
5623,0,1,1,1,1,0,0,0
5627,1,1,1,0,0,0,0,0
5629,1,1,1,1,0,0,0,1
5631,1,1,0,1,0,0,0,1
5632,0,1,0,0,0,0,0,0
5633,0,1,1,0,0,0,0,0
5634,0,1,1,0,0,0,0,0
5635,0,0,0,0,0,0,0,0
5636,1,1,0,0,1,0,1,0
5639,1,1,1,0,0,0,0,0
5648,0,0,1,0,0,0,0,0
5640,1,1,0,1,1,0,0,1
5643,0,0,0,0,0,0,0,0
5645,1,1,0,0,0,0,0,0
5647,0,1,0,1,0,0,0,0
5650,0,1,1,1,1,0,0,0
5652,0,1,1,1,1,0,0,0
5654,1,1,0,0,0,0,0,1
5656,1,1,1,0,0,0,0,0
5657,1,1,1,1,0,0,0,1
5658,1,1,0,0,0,0,0,0
5659,0,0,0,0,0,0,0,1
5660,1,1,0,0,0,0,0,0
5662,0,0,0,0,0,0,0,1
5663,0,1,0,0,0,0,0,0
5665,0,0,0,0,0,0,0,1
5666,1,1,1,1,0,0,0,0
5668,0,1,0,1,0,0,0,0
5669,1,1,1,0,0,0,0,0
5670,0,1,0,0,0,0,0,1
5672,1,1,0,1,0,0,0,1
5673,1,1,0,1,0,0,0,0
5674,1,1,1,1,0,0,0,0
5675,1,1,1,1,0,1,0,0
5677,1,1,1,0,0,0,0,0
5678,1,1,0,1,0,0,0,0
5679,1,1,1,0,0,0,0,0
5680,0,0,1,0,0,0,0,0
5682,1,1,0,0,0,0,0,0
5683,0,0,1,0,0,0,0,0
5684,1,1,0,0,0,0,0,0
5686,1,1,0,0,1,0,0,1
5687,0,1,1,0,0,0,0,1
5688,1,1,1,1,1,0,0,0
5689,1,1,1,1,0,0,0,1
5690,1,1,1,0,0,0,0,0
5692,0,0,0,0,0,0,0,0
5693,1,1,1,0,0,0,0,0
5695,1,1,1,1,1,0,0,1
5698,0,0,0,0,0,0,0,0
5699,1,1,1,1,0,0,0,0
5700,0,1,1,1,0,0,0,0
5703,1,1,0,0,0,0,0,0
5708,1,1,1,0,0,0,0,0
5709,0,0,0,0,0,0,0,1
5710,0,0,0,0,0,0,0,1
5711,0,1,0,1,0,0,0,0
5712,0,0,0,0,0,0,0,1
5715,0,1,1,0,0,0,0,0
5716,1,1,1,1,0,0,0,1
5717,0,1,1,0,0,0,0,0
5719,0,0,0,0,0,0,0,1
5721,0,1,1,0,0,0,0,0
5723,1,1,1,0,1,0,0,0
5724,1,1,1,0,0,0,0,0
5726,1,1,0,0,0,0,0,0
5729,1,1,1,0,0,0,0,0
5731,1,1,0,1,0,0,0,0
5734,0,1,1,0,1,0,0,1
5737,0,0,0,0,0,0,0,0
5738,1,1,0,1,0,0,0,1
5741,0,0,1,0,0,0,0,0
5743,0,1,0,0,0,0,0,0
5744,0,1,0,0,0,0,0,1
5748,1,1,1,0,0,0,0,0
5749,0,1,1,1,0,0,0,0
5750,0,1,0,0,0,0,0,0
5752,0,1,1,0,0,0,0,0
5753,1,1,1,0,0,0,0,0
5754,1,1,0,0,0,0,0,0
5755,1,1,0,1,0,0,0,0
5756,0,0,0,0,0,0,0,0
5760,0,1,0,0,0,0,0,0
5761,1,1,0,0,0,0,0,0
5762,1,1,0,1,1,1,0,1
5763,1,1,1,0,0,0,0,1
5764,1,0,0,0,0,0,0,0
5765,1,1,1,1,0,0,0,1
5766,0,1,0,0,0,0,0,0
5769,1,0,0,0,0,0,0,0
5770,1,1,1,0,0,0,0,0
5771,1,1,1,0,0,0,0,0
5772,1,1,1,0,0,0,0,1
5775,0,1,0,1,0,0,0,0
5778,1,1,0,0,0,0,0,0
5780,1,1,0,0,1,0,0,0
5781,1,1,1,0,1,0,0,1
5782,1,1,1,0,0,0,0,0
5784,0,1,0,0,0,0,0,0
5786,1,1,1,0,0,0,0,0
5788,0,1,1,0,0,0,0,0
5790,0,1,0,0,1,0,0,1
5792,0,1,1,0,0,1,0,0
5794,1,1,1,1,0,0,0,1
5795,1,1,0,1,0,0,0,0
5797,1,1,0,0,0,0,1,1
5799,1,1,1,0,0,0,0,1
5800,0,1,0,1,1,0,0,1
5801,0,1,1,0,0,0,0,0
5802,0,1,0,0,1,0,0,1
5803,1,1,1,0,0,0,0,1
5804,1,1,0,1,1,0,0,1
5806,0,1,0,0,0,0,0,0
5808,0,1,0,0,0,0,0,0
5810,0,1,0,0,0,0,0,1
5811,1,1,1,1,0,0,0,1
5812,0,1,1,0,0,0,0,0
5813,0,0,0,0,0,0,0,0
5820,1,1,1,1,0,0,0,0
5821,0,0,0,0,0,0,0,1
5822,1,1,0,1,0,1,0,0
5823,1,1,0,0,0,0,0,0
5827,1,1,1,1,0,0,0,0
5828,1,1,0,1,1,0,1,1
5829,0,1,0,0,0,0,0,0
5830,1,1,1,1,0,0,0,0
5831,1,0,0,1,1,0,0,0
5832,1,1,0,1,1,0,0,0
5834,1,1,0,0,0,0,0,0
5835,0,1,1,0,1,0,0,1
5836,0,1,1,0,0,0,0,0
5837,1,1,1,0,0,1,0,1
5838,1,0,1,0,0,0,0,0
5839,0,1,0,1,0,0,0,0
5840,0,1,0,0,0,0,0,1
5841,1,1,1,1,0,0,0,0
5842,1,0,0,0,0,0,0,0
5844,0,1,0,0,0,0,0,0
5845,1,1,0,0,0,0,0,0
5846,1,0,0,0,1,0,0,0
5847,1,0,0,1,1,0,0,0
5848,0,0,1,0,0,0,0,1
5850,1,1,1,0,1,0,0,0
5851,0,1,1,0,1,0,1,1
5852,0,1,1,0,0,0,0,0
5855,0,1,1,0,0,0,0,0
5856,1,1,1,1,1,0,0,1
5859,1,1,0,1,0,1,1,0
5861,0,0,0,0,0,0,0,1
5863,1,1,1,1,0,0,0,1
5864,1,1,1,1,0,0,0,1
5865,0,1,0,1,0,0,0,0
5867,1,1,1,1,0,0,0,1
5868,1,1,1,0,0,0,0,0
5869,1,0,1,1,0,0,0,1
5871,0,1,0,0,0,0,0,1
5872,0,1,0,0,0,0,0,0
5874,1,1,0,0,0,0,0,1
5875,1,1,1,1,0,0,0,1
5876,1,1,1,1,0,0,0,0
5877,0,1,0,0,0,0,0,0
5880,0,1,0,0,0,0,0,1
5881,1,1,1,1,0,0,0,0
5882,1,1,1,1,0,0,0,1
5884,1,1,1,0,0,0,0,0
5885,1,1,1,0,0,0,0,0
5888,0,1,0,1,0,0,0,0
5889,0,1,0,0,0,0,0,0
5890,1,0,1,0,0,0,0,0
5895,1,1,0,0,0,0,0,0
5896,0,0,0,0,0,0,0,0
5898,1,1,1,0,1,0,0,1
5899,0,1,1,0,0,0,0,0
5900,1,1,0,1,0,0,0,0
5902,0,1,0,0,1,0,0,0
5905,0,1,0,0,0,0,0,1
5906,0,1,1,0,0,0,0,0
5907,1,1,0,0,0,0,1,0
5908,0,0,0,0,0,0,0,1
5909,1,1,1,1,1,0,0,1
5910,0,1,0,0,0,0,0,0
5911,1,1,1,0,0,0,1,0
5912,0,0,0,0,0,0,0,1
5913,1,1,1,1,0,0,0,0
5918,0,1,1,0,0,0,0,0
5919,0,1,1,0,0,0,0,1
5920,1,1,0,0,0,0,0,0
5922,0,1,0,0,0,0,0,1
5924,0,0,0,0,0,0,0,0
5927,0,1,0,0,0,0,0,0
5928,0,1,0,1,0,0,0,0
5929,0,1,0,0,0,0,0,0
5931,0,1,0,0,0,0,0,0
5934,0,1,0,0,0,0,0,1
5936,0,1,1,0,0,0,0,0
5940,1,1,1,0,1,0,0,0
5946,0,0,1,0,0,0,0,0
5947,0,1,1,0,0,0,0,0
5948,1,1,1,0,1,0,0,0
5949,1,1,1,0,0,0,0,0
5950,1,1,1,0,0,0,0,0
5951,0,1,1,0,0,0,0,0
5953,0,1,0,0,0,0,0,0
5954,0,0,0,0,0,0,0,1
5955,1,1,1,0,1,0,0,0
5961,0,0,0,0,0,0,0,0
5957,0,1,0,0,0,0,0,0
5959,0,1,1,0,0,0,0,0
5963,1,1,1,0,0,0,0,0
5965,1,1,0,0,1,0,0,0
5967,0,1,1,0,0,0,0,1
5968,0,1,0,0,0,0,0,1
5969,1,1,0,0,0,0,0,0
5973,0,1,1,0,0,0,0,0
5975,1,1,1,1,0,0,0,0
5976,1,1,1,0,0,0,0,0
5977,1,0,1,0,0,1,0,0
5979,0,1,1,0,1,0,0,1
5981,1,1,1,1,0,0,0,0
5983,0,0,0,0,0,0,0,0
5984,0,1,0,0,0,0,0,0
5985,0,0,0,0,0,0,0,0
5987,1,1,1,1,0,0,0,1
5989,1,1,1,1,0,0,0,0
5990,0,1,0,0,1,0,0,0
5991,0,1,1,0,0,0,0,0
5992,1,0,1,0,0,0,0,0
5994,0,1,0,0,0,0,0,0
5995,0,0,0,0,0,0,0,1
5996,0,0,0,0,0,0,0,0
6002,0,1,0,0,0,0,0,1
6007,0,0,1,0,0,0,0,1
6009,0,1,0,0,0,0,0,0
6011,1,1,1,0,0,0,0,1
6014,0,0,0,0,0,0,0,0
6016,0,1,1,0,0,0,0,1
6017,0,1,0,0,0,0,0,0
6018,1,1,0,0,0,0,0,1
6021,1,1,1,0,0,0,0,0
6022,0,1,0,1,0,0,0,0
6023,1,0,1,1,1,0,0,1
6025,1,0,1,1,1,0,0,0
6026,1,1,0,0,0,0,0,0
6027,1,1,1,1,1,0,0,1
6028,0,1,0,0,0,0,0,0
6029,1,1,1,0,0,0,0,0
6031,1,1,1,1,0,0,0,1
6032,0,1,0,1,0,0,0,0
6034,1,1,1,0,0,0,0,0
6037,1,1,0,1,0,0,0,0
6038,1,1,1,0,0,0,0,0
6039,1,1,0,0,1,0,0,1
6041,1,1,1,0,0,0,0,0
6044,1,1,1,1,0,0,0,0
6045,1,1,0,0,1,0,0,0
6047,1,1,1,0,0,0,0,0
6048,0,0,0,0,0,0,0,0
6100,0,0,0,0,0,0,0,1
6103,0,0,0,0,0,0,0,0
6049,1,0,0,0,1,0,0,0
6050,1,1,0,0,1,0,0,0
6051,0,1,1,0,1,0,1,1
6052,1,1,1,0,0,0,0,0
6053,0,0,0,0,0,0,0,0
6054,1,1,0,0,0,0,0,0
6055,1,1,0,0,1,0,0,0
6056,0,1,0,0,0,0,0,0
6059,0,1,0,0,0,0,0,0
6061,0,1,0,0,0,0,0,0
6066,1,1,1,0,0,0,0,0
6067,0,1,0,0,0,1,0,0
6068,0,1,0,0,1,0,0,0
6070,1,0,1,0,0,0,0,1
6071,1,1,0,1,1,1,1,0
6072,1,1,1,1,0,0,0,1
6075,0,1,0,0,0,0,0,0
6076,1,1,0,0,1,0,1,0
6077,0,0,0,0,0,0,0,0
6079,0,1,1,0,0,0,0,1
6080,1,1,0,0,0,0,0,1
6081,0,1,1,0,0,0,0,0
6082,0,1,1,1,1,0,0,1
6083,0,1,1,0,0,0,0,0
6084,1,1,0,0,0,0,0,0
6085,0,1,0,1,1,0,0,1
6087,1,1,1,0,0,0,0,0
6088,0,0,1,0,0,0,0,1
6089,0,1,1,1,1,0,0,0
6090,1,0,0,0,0,0,0,0
6092,1,1,1,1,0,0,0,1
6095,1,1,1,0,1,0,0,1
6097,1,1,1,0,0,0,0,0
6105,1,1,0,0,0,0,0,0
6106,1,1,0,1,0,0,0,0
6108,1,1,0,0,0,0,1,0
6110,1,0,0,0,1,0,0,0
6116,0,1,1,0,1,0,0,1
6118,1,1,1,0,0,0,0,1
6120,0,0,0,0,0,0,0,0
6121,0,1,0,0,0,0,0,0
6123,0,0,0,0,0,0,0,0
6125,1,1,0,0,1,1,1,0
6129,0,1,0,0,0,0,1,0
6132,1,1,0,0,0,0,0,0
6133,0,1,0,1,0,0,0,0
6134,0,0,0,0,0,0,0,0
6139,0,1,1,0,0,0,0,1
6140,0,1,0,0,0,0,0,0
6146,0,0,0,0,0,0,0,1
6148,1,1,0,0,0,0,0,0
6149,1,1,1,1,0,0,0,0
6151,1,1,1,1,0,0,0,1
6153,0,0,1,0,0,0,0,0
6152,1,1,0,0,0,0,0,0
6154,0,0,0,0,0,0,0,0
6155,0,1,0,1,0,0,0,0
6156,0,0,0,0,0,0,0,0
6157,1,1,1,0,1,0,0,1
6158,1,1,1,1,0,0,0,1
6160,1,1,0,0,0,0,0,0
6162,0,0,1,0,0,0,0,0
6163,0,0,0,0,0,0,0,0
6165,1,1,0,0,0,0,0,0
6167,0,0,0,0,0,0,0,1
6169,0,0,0,0,0,0,0,0
6171,1,1,0,0,0,0,0,0
6172,0,0,1,0,0,0,0,1
6174,0,1,0,1,0,0,0,0
6175,1,1,0,0,0,0,0,0
6177,1,1,0,0,0,0,0,1
6178,1,1,1,1,0,0,0,1
6180,1,1,1,0,0,0,0,0
6181,0,1,0,0,0,0,0,0
6182,1,1,1,0,0,0,0,0
6184,0,1,0,1,0,0,0,0
6185,0,1,0,0,0,0,0,0
6186,1,1,0,0,1,0,0,1
6189,0,0,0,0,0,0,0,0
6191,1,1,0,1,0,0,0,0
6193,1,1,1,1,0,0,0,0
6195,1,1,0,1,1,0,0,0
6196,0,0,0,0,0,0,0,1
6197,0,0,0,0,0,0,0,1
6198,0,0,0,0,0,0,0,1
6200,0,0,1,1,0,0,0,0
6202,1,1,1,0,0,0,0,0
6204,1,1,1,0,0,0,0,0
6205,1,1,1,1,0,0,0,0
6207,1,1,1,1,0,0,0,0
6209,1,1,0,0,0,0,0,1
6210,0,1,0,1,0,0,0,0
6212,0,1,0,0,0,0,0,0
6231,0,0,0,0,0,0,0,1
6214,1,1,1,1,1,0,0,1
6218,1,1,1,1,0,0,0,0
6221,1,1,0,0,1,0,0,0
6222,1,1,1,1,0,0,0,0
6223,1,1,0,1,0,0,0,1
6225,1,1,1,1,0,0,0,0
6228,1,1,1,1,0,0,0,0
6229,1,1,1,1,0,0,0,0
6232,0,1,1,0,0,0,0,0
6234,1,1,1,1,1,0,0,1
6235,0,1,1,0,0,0,0,0
6236,0,1,1,0,0,0,0,0
6238,1,1,1,0,0,0,0,0
6239,0,0,0,0,0,0,0,0
6240,1,1,0,1,0,0,0,1
6241,0,1,1,0,0,0,0,0
6243,1,1,0,1,1,0,0,1
6244,1,1,1,0,1,0,0,0
6246,1,1,0,0,0,0,0,0
6247,1,1,0,1,1,0,0,1
6248,1,1,0,0,0,0,0,1
6249,0,0,0,0,0,0,0,0
6250,1,1,1,0,0,0,0,0
6253,0,1,0,0,0,0,0,0
6254,1,1,0,0,0,0,0,0
6256,0,0,0,0,0,0,0,0
6257,1,1,1,1,1,0,1,1
6258,1,1,0,0,1,0,0,1
6259,1,1,1,1,0,0,0,0
